PERIODO;FECHA;TIPO_VISITAS;VISITAS
201602;20/02/2016;ESCUELAS PRIVADAS;0
201602;20/02/2016;ESCUELAS PUBLICAS;0
201602;20/02/2016;EXTRANJEROS;0
201602;20/02/2016;GUIA ACOMPAÑANTE;0
201602;20/02/2016;INVITACION;0
201602;20/02/2016;JUBILADOS;0
201602;20/02/2016;MENORES;0
201602;20/02/2016;UNIV. RESIDENTES;0
201602;20/02/2016;RESIDENTES;309
201602;20/02/2016;GENERAL;396
201602;21/02/2016;DISC. ACOMPAÑANTE;0
201602;21/02/2016;DISCAPACITADOS;0
201602;21/02/2016;ESCUELAS PRIVADAS;0
201602;21/02/2016;ESCUELAS PUBLICAS;0
201602;21/02/2016;EXTRANJEROS;0
201602;21/02/2016;GUIA ACOMPAÑANTE;0
201602;21/02/2016;INVITACION;0
201602;21/02/2016;JUBILADOS;0
201602;21/02/2016;MENORES;0
201602;21/02/2016;UNIV. RESIDENTES;0
201602;21/02/2016;RESIDENTES;269
201602;21/02/2016;GENERAL;319
201602;22/02/2016;DISC. ACOMPAÑANTE;0
201602;22/02/2016;DISCAPACITADOS;0
201602;22/02/2016;ESCUELAS PRIVADAS;0
201602;22/02/2016;ESCUELAS PUBLICAS;0
201602;22/02/2016;EXTRANJEROS;0
201602;22/02/2016;GUIA ACOMPAÑANTE;0
201602;22/02/2016;INVITACION;0
201602;22/02/2016;MENORES;0
201602;22/02/2016;UNIV. RESIDENTES;17
201602;22/02/2016;JUBILADOS;62
201602;22/02/2016;RESIDENTES;160
201602;22/02/2016;GENERAL;566
201602;23/02/2016;DISC. ACOMPAÑANTE;0
201602;23/02/2016;DISCAPACITADOS;0
201602;23/02/2016;ESCUELAS PRIVADAS;0
201602;23/02/2016;ESCUELAS PUBLICAS;0
201602;23/02/2016;EXTRANJEROS;0
201602;23/02/2016;GUIA ACOMPAÑANTE;0
201602;23/02/2016;INVITACION;0
201602;23/02/2016;JUBILADOS;0
201602;23/02/2016;MENORES;0
201602;23/02/2016;UNIV. RESIDENTES;0
201602;23/02/2016;RESIDENTES;213
201602;23/02/2016;GENERAL;307
201602;24/02/2016;DISC. ACOMPAÑANTE;0
201602;24/02/2016;DISCAPACITADOS;0
201602;24/02/2016;ESCUELAS PRIVADAS;0
201602;24/02/2016;ESCUELAS PUBLICAS;0
201602;24/02/2016;EXTRANJEROS;0
201602;24/02/2016;GUIA ACOMPAÑANTE;0
201602;24/02/2016;INVITACION;0
201602;24/02/2016;JUBILADOS;0
201602;24/02/2016;MENORES;0
201602;24/02/2016;UNIV. RESIDENTES;0
201602;24/02/2016;RESIDENTES;137
201602;24/02/2016;GENERAL;359
201602;25/02/2016;DISC. ACOMPAÑANTE;0
201602;25/02/2016;DISCAPACITADOS;0
201602;25/02/2016;ESCUELAS PRIVADAS;0
201602;25/02/2016;ESCUELAS PUBLICAS;0
201602;25/02/2016;EXTRANJEROS;0
201602;25/02/2016;GUIA ACOMPAÑANTE;0
201602;25/02/2016;INVITACION;0
201602;25/02/2016;MENORES;0
201602;25/02/2016;UNIV. RESIDENTES;0
201602;25/02/2016;JUBILADOS;2
201602;25/02/2016;RESIDENTES;202
201602;25/02/2016;GENERAL;459
201602;26/02/2016;DISC. ACOMPAÑANTE;0
201602;26/02/2016;DISCAPACITADOS;0
201602;26/02/2016;ESCUELAS PRIVADAS;0
201602;26/02/2016;ESCUELAS PUBLICAS;0
201602;26/02/2016;EXTRANJEROS;0
201602;26/02/2016;GUIA ACOMPAÑANTE;0
201602;26/02/2016;INVITACION;0
201602;26/02/2016;JUBILADOS;0
201602;26/02/2016;MENORES;0
201602;26/02/2016;UNIV. RESIDENTES;0
201602;26/02/2016;RESIDENTES;148
201602;26/02/2016;GENERAL;599
201602;27/02/2016;DISC. ACOMPAÑANTE;0
201602;27/02/2016;DISCAPACITADOS;0
201602;27/02/2016;ESCUELAS PRIVADAS;0
201602;27/02/2016;ESCUELAS PUBLICAS;0
201602;27/02/2016;EXTRANJEROS;0
201602;27/02/2016;GUIA ACOMPAÑANTE;0
201602;27/02/2016;INVITACION;0
201602;27/02/2016;JUBILADOS;0
201602;27/02/2016;MENORES;0
201602;27/02/2016;UNIV. RESIDENTES;0
201602;27/02/2016;RESIDENTES;280
201602;27/02/2016;GENERAL;397
201602;28/02/2016;DISC. ACOMPAÑANTE;0
201602;28/02/2016;DISCAPACITADOS;0
201602;28/02/2016;ESCUELAS PRIVADAS;0
201602;28/02/2016;ESCUELAS PUBLICAS;0
201602;28/02/2016;EXTRANJEROS;0
201602;28/02/2016;GUIA ACOMPAÑANTE;0
201602;28/02/2016;INVITACION;0
201602;28/02/2016;JUBILADOS;0
201602;28/02/2016;MENORES;0
201602;28/02/2016;UNIV. RESIDENTES;0
201602;28/02/2016;RESIDENTES;180
201602;28/02/2016;GENERAL;386
201602;29/02/2016;DISC. ACOMPAÑANTE;0
201602;29/02/2016;DISCAPACITADOS;0
201602;29/02/2016;ESCUELAS PRIVADAS;0
201602;29/02/2016;ESCUELAS PUBLICAS;0
201602;29/02/2016;EXTRANJEROS;0
201602;29/02/2016;GUIA ACOMPAÑANTE;0
201602;29/02/2016;INVITACION;0
201602;29/02/2016;MENORES;0
201602;29/02/2016;UNIV. RESIDENTES;24
201602;29/02/2016;JUBILADOS;48
201602;29/02/2016;RESIDENTES;116
201602;29/02/2016;GENERAL;608
201603;01/03/2016;DISC. ACOMPAÑANTE;0
201603;01/03/2016;DISCAPACITADOS;0
201603;01/03/2016;ESCUELAS PRIVADAS;0
201603;01/03/2016;ESCUELAS PUBLICAS;0
201603;01/03/2016;EXTRANJEROS;0
201603;01/03/2016;GUIA ACOMPAÑANTE;0
201603;01/03/2016;INVITACION;0
201603;01/03/2016;MENORES;0
201603;01/03/2016;UNIV. RESIDENTES;0
201603;01/03/2016;JUBILADOS;3
201603;01/03/2016;RESIDENTES;105
201603;01/03/2016;GENERAL;443
201603;02/03/2016;DISC. ACOMPAÑANTE;0
201603;02/03/2016;DISCAPACITADOS;0
201603;02/03/2016;ESCUELAS PRIVADAS;0
201603;02/03/2016;ESCUELAS PUBLICAS;0
201603;02/03/2016;EXTRANJEROS;0
201603;02/03/2016;GUIA ACOMPAÑANTE;0
201603;02/03/2016;INVITACION;0
201603;02/03/2016;JUBILADOS;0
201603;02/03/2016;MENORES;0
201603;02/03/2016;UNIV. RESIDENTES;0
201603;02/03/2016;RESIDENTES;150
201603;02/03/2016;GENERAL;554
201603;03/03/2016;DISC. ACOMPAÑANTE;0
201603;03/03/2016;DISCAPACITADOS;0
201603;03/03/2016;ESCUELAS PRIVADAS;0
201603;03/03/2016;ESCUELAS PUBLICAS;0
201603;03/03/2016;EXTRANJEROS;0
201603;03/03/2016;GUIA ACOMPAÑANTE;0
201603;03/03/2016;INVITACION;0
201603;03/03/2016;JUBILADOS;0
201603;03/03/2016;MENORES;0
201603;03/03/2016;UNIV. RESIDENTES;0
201603;03/03/2016;RESIDENTES;189
201603;03/03/2016;GENERAL;534
201603;04/03/2016;DISC. ACOMPAÑANTE;0
201603;04/03/2016;DISCAPACITADOS;0
201603;04/03/2016;ESCUELAS PRIVADAS;0
201603;04/03/2016;ESCUELAS PUBLICAS;0
201603;04/03/2016;EXTRANJEROS;0
201603;04/03/2016;GUIA ACOMPAÑANTE;0
201603;04/03/2016;INVITACION;0
201603;04/03/2016;JUBILADOS;0
201603;04/03/2016;MENORES;0
201603;04/03/2016;UNIV. RESIDENTES;0
201603;04/03/2016;RESIDENTES;234
201603;04/03/2016;GENERAL;342
201603;05/03/2016;DISC. ACOMPAÑANTE;0
201603;05/03/2016;DISCAPACITADOS;0
201603;05/03/2016;ESCUELAS PRIVADAS;0
201603;05/03/2016;ESCUELAS PUBLICAS;0
201603;05/03/2016;EXTRANJEROS;0
201603;05/03/2016;GUIA ACOMPAÑANTE;0
201603;05/03/2016;INVITACION;0
201603;05/03/2016;JUBILADOS;0
201603;05/03/2016;MENORES;0
201603;05/03/2016;UNIV. RESIDENTES;0
201603;05/03/2016;GENERAL;328
201603;05/03/2016;RESIDENTES;406
201603;06/03/2016;DISC. ACOMPAÑANTE;0
201603;06/03/2016;DISCAPACITADOS;0
201603;06/03/2016;ESCUELAS PRIVADAS;0
201603;06/03/2016;ESCUELAS PUBLICAS;0
201603;06/03/2016;EXTRANJEROS;0
201603;06/03/2016;GUIA ACOMPAÑANTE;0
201603;06/03/2016;INVITACION;0
201603;06/03/2016;JUBILADOS;0
201603;06/03/2016;MENORES;0
201603;06/03/2016;UNIV. RESIDENTES;0
201603;06/03/2016;GENERAL;183
201603;06/03/2016;RESIDENTES;365
201603;07/03/2016;DISC. ACOMPAÑANTE;0
201603;07/03/2016;DISCAPACITADOS;0
201603;07/03/2016;ESCUELAS PRIVADAS;0
201603;07/03/2016;ESCUELAS PUBLICAS;0
201603;07/03/2016;EXTRANJEROS;0
201603;07/03/2016;GUIA ACOMPAÑANTE;0
201603;07/03/2016;INVITACION;0
201603;07/03/2016;MENORES;0
201603;07/03/2016;UNIV. RESIDENTES;32
201603;07/03/2016;JUBILADOS;62
201603;07/03/2016;RESIDENTES;161
201603;07/03/2016;GENERAL;437
201603;08/03/2016;DISC. ACOMPAÑANTE;0
201603;08/03/2016;DISCAPACITADOS;0
201603;08/03/2016;ESCUELAS PRIVADAS;0
201603;08/03/2016;ESCUELAS PUBLICAS;0
201603;08/03/2016;EXTRANJEROS;0
201603;08/03/2016;GUIA ACOMPAÑANTE;0
201603;08/03/2016;INVITACION;0
201603;08/03/2016;JUBILADOS;0
201603;08/03/2016;MENORES;0
201603;08/03/2016;UNIV. RESIDENTES;0
201603;08/03/2016;RESIDENTES;120
201603;08/03/2016;GENERAL;245
201603;09/03/2016;DISC. ACOMPAÑANTE;0
201603;09/03/2016;DISCAPACITADOS;0
201603;09/03/2016;ESCUELAS PRIVADAS;0
201603;09/03/2016;ESCUELAS PUBLICAS;0
201603;09/03/2016;EXTRANJEROS;0
201603;09/03/2016;GUIA ACOMPAÑANTE;0
201603;09/03/2016;INVITACION;0
201603;09/03/2016;JUBILADOS;0
201603;09/03/2016;MENORES;0
201603;09/03/2016;UNIV. RESIDENTES;0
201603;09/03/2016;RESIDENTES;133
201603;09/03/2016;GENERAL;271
201603;10/03/2016;DISC. ACOMPAÑANTE;0
201603;10/03/2016;DISCAPACITADOS;0
201603;10/03/2016;ESCUELAS PRIVADAS;0
201603;10/03/2016;ESCUELAS PUBLICAS;0
201603;10/03/2016;EXTRANJEROS;0
201603;10/03/2016;GUIA ACOMPAÑANTE;0
201603;10/03/2016;INVITACION;0
201603;10/03/2016;JUBILADOS;0
201603;10/03/2016;MENORES;0
201603;10/03/2016;UNIV. RESIDENTES;0
201603;10/03/2016;RESIDENTES;186
201603;10/03/2016;GENERAL;354
201603;11/03/2016;DISC. ACOMPAÑANTE;0
201603;11/03/2016;DISCAPACITADOS;0
201603;11/03/2016;ESCUELAS PRIVADAS;0
201603;11/03/2016;ESCUELAS PUBLICAS;0
201603;11/03/2016;EXTRANJEROS;0
201603;11/03/2016;GUIA ACOMPAÑANTE;0
201603;11/03/2016;INVITACION;0
201603;11/03/2016;JUBILADOS;0
201603;11/03/2016;MENORES;0
201603;11/03/2016;UNIV. RESIDENTES;0
201603;11/03/2016;RESIDENTES;198
201603;11/03/2016;GENERAL;291
201603;12/03/2016;DISC. ACOMPAÑANTE;0
201603;12/03/2016;DISCAPACITADOS;0
201603;12/03/2016;ESCUELAS PRIVADAS;0
201603;12/03/2016;ESCUELAS PUBLICAS;0
201603;12/03/2016;EXTRANJEROS;0
201603;12/03/2016;GUIA ACOMPAÑANTE;0
201603;12/03/2016;INVITACION;0
201603;12/03/2016;JUBILADOS;0
201603;12/03/2016;MENORES;0
201603;12/03/2016;UNIV. RESIDENTES;0
201603;12/03/2016;GENERAL;375
201603;12/03/2016;RESIDENTES;423
201603;13/03/2016;DISC. ACOMPAÑANTE;0
201603;13/03/2016;DISCAPACITADOS;0
201603;13/03/2016;ESCUELAS PRIVADAS;0
201603;13/03/2016;ESCUELAS PUBLICAS;0
201603;13/03/2016;EXTRANJEROS;0
201603;13/03/2016;GUIA ACOMPAÑANTE;0
201603;13/03/2016;INVITACION;0
201603;13/03/2016;JUBILADOS;0
201603;13/03/2016;MENORES;0
201603;13/03/2016;UNIV. RESIDENTES;0
201603;13/03/2016;GENERAL;220
201603;13/03/2016;RESIDENTES;310
201603;14/03/2016;DISC. ACOMPAÑANTE;0
201603;14/03/2016;DISCAPACITADOS;0
201603;14/03/2016;ESCUELAS PUBLICAS;0
201603;14/03/2016;EXTRANJEROS;0
201603;14/03/2016;GUIA ACOMPAÑANTE;0
201603;14/03/2016;INVITACION;0
201603;14/03/2016;MENORES;0
201603;14/03/2016;UNIV. RESIDENTES;29
201603;14/03/2016;ESCUELAS PRIVADAS;39
201603;14/03/2016;JUBILADOS;60
201603;14/03/2016;RESIDENTES;182
201603;14/03/2016;GENERAL;496
201603;15/03/2016;DISC. ACOMPAÑANTE;0
201603;15/03/2016;DISCAPACITADOS;0
201603;15/03/2016;ESCUELAS PUBLICAS;0
201603;15/03/2016;EXTRANJEROS;0
201603;15/03/2016;GUIA ACOMPAÑANTE;0
201603;15/03/2016;INVITACION;0
201603;15/03/2016;JUBILADOS;0
201603;15/03/2016;MENORES;0
201603;15/03/2016;UNIV. RESIDENTES;0
201603;15/03/2016;ESCUELAS PRIVADAS;71
201603;15/03/2016;RESIDENTES;105
201603;15/03/2016;GENERAL;282
201603;16/03/2016;DISC. ACOMPAÑANTE;0
201603;16/03/2016;DISCAPACITADOS;0
201603;16/03/2016;ESCUELAS PUBLICAS;0
201603;16/03/2016;EXTRANJEROS;0
201603;16/03/2016;GUIA ACOMPAÑANTE;0
201603;16/03/2016;INVITACION;0
201603;16/03/2016;JUBILADOS;0
201603;16/03/2016;MENORES;0
201603;16/03/2016;UNIV. RESIDENTES;0
201603;16/03/2016;ESCUELAS PRIVADAS;83
201603;16/03/2016;RESIDENTES;179
201603;16/03/2016;GENERAL;343
201603;17/03/2016;DISC. ACOMPAÑANTE;0
201603;17/03/2016;DISCAPACITADOS;0
201603;17/03/2016;ESCUELAS PRIVADAS;0
201603;17/03/2016;ESCUELAS PUBLICAS;0
201603;17/03/2016;EXTRANJEROS;0
201603;17/03/2016;GUIA ACOMPAÑANTE;0
201603;17/03/2016;INVITACION;0
201603;17/03/2016;JUBILADOS;0
201603;17/03/2016;MENORES;0
201603;17/03/2016;UNIV. RESIDENTES;0
201603;17/03/2016;RESIDENTES;175
201603;17/03/2016;GENERAL;374
201603;18/03/2016;DISC. ACOMPAÑANTE;0
201603;18/03/2016;DISCAPACITADOS;0
201603;18/03/2016;ESCUELAS PRIVADAS;0
201603;18/03/2016;ESCUELAS PUBLICAS;0
201603;18/03/2016;EXTRANJEROS;0
201603;18/03/2016;GUIA ACOMPAÑANTE;0
201603;18/03/2016;INVITACION;0
201603;18/03/2016;JUBILADOS;0
201603;18/03/2016;MENORES;0
201603;18/03/2016;UNIV. RESIDENTES;0
201603;18/03/2016;RESIDENTES;210
201603;18/03/2016;GENERAL;414
201603;19/03/2016;DISC. ACOMPAÑANTE;0
201603;19/03/2016;DISCAPACITADOS;0
201603;19/03/2016;ESCUELAS PRIVADAS;0
201603;19/03/2016;ESCUELAS PUBLICAS;0
201603;19/03/2016;EXTRANJEROS;0
201603;19/03/2016;GUIA ACOMPAÑANTE;0
201603;19/03/2016;INVITACION;0
201603;19/03/2016;JUBILADOS;0
201603;19/03/2016;MENORES;0
201603;19/03/2016;UNIV. RESIDENTES;0
201603;19/03/2016;RESIDENTES;381
201603;19/03/2016;GENERAL;462
201603;20/03/2016;DISC. ACOMPAÑANTE;0
201603;20/03/2016;DISCAPACITADOS;0
201603;20/03/2016;ESCUELAS PRIVADAS;0
201603;20/03/2016;ESCUELAS PUBLICAS;0
201603;20/03/2016;EXTRANJEROS;0
201603;20/03/2016;GUIA ACOMPAÑANTE;0
201603;20/03/2016;INVITACION;0
201603;20/03/2016;JUBILADOS;0
201603;20/03/2016;MENORES;0
201603;20/03/2016;UNIV. RESIDENTES;0
201603;20/03/2016;GENERAL;155
201603;20/03/2016;RESIDENTES;191
201603;21/03/2016;DISC. ACOMPAÑANTE;0
201603;21/03/2016;DISCAPACITADOS;0
201603;21/03/2016;ESCUELAS PRIVADAS;0
201603;21/03/2016;ESCUELAS PUBLICAS;0
201603;21/03/2016;EXTRANJEROS;0
201603;21/03/2016;GUIA ACOMPAÑANTE;0
201603;21/03/2016;INVITACION;0
201603;21/03/2016;MENORES;0
201603;21/03/2016;UNIV. RESIDENTES;46
201603;21/03/2016;JUBILADOS;52
201603;21/03/2016;RESIDENTES;167
201603;21/03/2016;GENERAL;615
201603;22/03/2016;DISC. ACOMPAÑANTE;0
201603;22/03/2016;DISCAPACITADOS;0
201603;22/03/2016;ESCUELAS PRIVADAS;0
201603;22/03/2016;ESCUELAS PUBLICAS;0
201603;22/03/2016;EXTRANJEROS;0
201603;22/03/2016;GUIA ACOMPAÑANTE;0
201603;22/03/2016;INVITACION;0
201603;22/03/2016;JUBILADOS;0
201603;22/03/2016;MENORES;0
201603;22/03/2016;UNIV. RESIDENTES;0
201603;22/03/2016;RESIDENTES;181
201603;22/03/2016;GENERAL;480
201603;23/03/2016;DISC. ACOMPAÑANTE;0
201603;23/03/2016;DISCAPACITADOS;0
201603;23/03/2016;ESCUELAS PRIVADAS;0
201603;23/03/2016;ESCUELAS PUBLICAS;0
201603;23/03/2016;EXTRANJEROS;0
201603;23/03/2016;GUIA ACOMPAÑANTE;0
201603;23/03/2016;INVITACION;0
201603;23/03/2016;JUBILADOS;0
201603;23/03/2016;MENORES;0
201603;23/03/2016;UNIV. RESIDENTES;3
201603;23/03/2016;RESIDENTES;183
201603;23/03/2016;GENERAL;395
201603;24/03/2016;DISC. ACOMPAÑANTE;0
201603;24/03/2016;DISCAPACITADOS;0
201603;24/03/2016;ESCUELAS PRIVADAS;0
201603;24/03/2016;ESCUELAS PUBLICAS;0
201603;24/03/2016;EXTRANJEROS;0
201603;24/03/2016;GUIA ACOMPAÑANTE;0
201603;24/03/2016;INVITACION;0
201603;24/03/2016;JUBILADOS;0
201603;24/03/2016;MENORES;0
201603;24/03/2016;UNIV. RESIDENTES;0
201603;24/03/2016;GENERAL;407
201603;24/03/2016;RESIDENTES;572
201603;25/03/2016;DISC. ACOMPAÑANTE;0
201603;25/03/2016;DISCAPACITADOS;0
201603;25/03/2016;ESCUELAS PRIVADAS;0
201603;25/03/2016;ESCUELAS PUBLICAS;0
201603;25/03/2016;EXTRANJEROS;0
201603;25/03/2016;GUIA ACOMPAÑANTE;0
201603;25/03/2016;INVITACION;0
201603;25/03/2016;JUBILADOS;0
201603;25/03/2016;MENORES;0
201603;25/03/2016;UNIV. RESIDENTES;0
201603;25/03/2016;GENERAL;276
201603;25/03/2016;RESIDENTES;883
201603;26/03/2016;DISC. ACOMPAÑANTE;0
201603;26/03/2016;DISCAPACITADOS;0
201603;26/03/2016;ESCUELAS PRIVADAS;0
201603;26/03/2016;ESCUELAS PUBLICAS;0
201603;26/03/2016;EXTRANJEROS;0
201603;26/03/2016;GUIA ACOMPAÑANTE;0
201603;26/03/2016;INVITACION;0
201603;26/03/2016;MENORES;0
201603;26/03/2016;UNIV. RESIDENTES;0
201603;26/03/2016;JUBILADOS;1
201603;26/03/2016;GENERAL;398
201603;26/03/2016;RESIDENTES;805
201603;27/03/2016;DISC. ACOMPAÑANTE;0
201603;27/03/2016;DISCAPACITADOS;0
201603;27/03/2016;ESCUELAS PRIVADAS;0
201603;27/03/2016;ESCUELAS PUBLICAS;0
201603;27/03/2016;EXTRANJEROS;0
201603;27/03/2016;GUIA ACOMPAÑANTE;0
201603;27/03/2016;INVITACION;0
201603;27/03/2016;JUBILADOS;0
201603;27/03/2016;MENORES;0
201603;27/03/2016;UNIV. RESIDENTES;0
201603;27/03/2016;GENERAL;412
201603;27/03/2016;RESIDENTES;523
201603;28/03/2016;DISC. ACOMPAÑANTE;0
201603;28/03/2016;DISCAPACITADOS;0
201603;28/03/2016;ESCUELAS PRIVADAS;0
201603;28/03/2016;ESCUELAS PUBLICAS;0
201603;28/03/2016;EXTRANJEROS;0
201603;28/03/2016;GUIA ACOMPAÑANTE;0
201603;28/03/2016;INVITACION;0
201603;28/03/2016;MENORES;0
201603;28/03/2016;JUBILADOS;38
201603;28/03/2016;UNIV. RESIDENTES;86
201603;28/03/2016;RESIDENTES;158
201603;28/03/2016;GENERAL;457
201603;29/03/2016;DISC. ACOMPAÑANTE;0
201603;29/03/2016;DISCAPACITADOS;0
201603;29/03/2016;ESCUELAS PRIVADAS;0
201603;29/03/2016;ESCUELAS PUBLICAS;0
201603;29/03/2016;EXTRANJEROS;0
201603;29/03/2016;GUIA ACOMPAÑANTE;0
201603;29/03/2016;INVITACION;0
201603;29/03/2016;JUBILADOS;0
201603;29/03/2016;MENORES;0
201603;29/03/2016;UNIV. RESIDENTES;0
201603;29/03/2016;RESIDENTES;247
201603;29/03/2016;GENERAL;475
201603;30/03/2016;DISC. ACOMPAÑANTE;0
201603;30/03/2016;DISCAPACITADOS;0
201603;30/03/2016;ESCUELAS PRIVADAS;0
201603;30/03/2016;ESCUELAS PUBLICAS;0
201603;30/03/2016;EXTRANJEROS;0
201603;30/03/2016;GUIA ACOMPAÑANTE;0
201603;30/03/2016;INVITACION;0
201603;30/03/2016;JUBILADOS;0
201603;30/03/2016;MENORES;0
201603;30/03/2016;UNIV. RESIDENTES;0
201603;30/03/2016;RESIDENTES;182
201603;30/03/2016;GENERAL;287
201603;31/03/2016;DISC. ACOMPAÑANTE;0
201603;31/03/2016;DISCAPACITADOS;0
201603;31/03/2016;ESCUELAS PUBLICAS;0
201603;31/03/2016;EXTRANJEROS;0
201603;31/03/2016;GUIA ACOMPAÑANTE;0
201603;31/03/2016;INVITACION;0
201603;31/03/2016;JUBILADOS;0
201603;31/03/2016;MENORES;0
201603;31/03/2016;UNIV. RESIDENTES;0
201603;31/03/2016;ESCUELAS PRIVADAS;156
201603;31/03/2016;RESIDENTES;173
201603;31/03/2016;GENERAL;258
201604;01/04/2016;DISC. ACOMPAÑANTE;0
201604;01/04/2016;DISCAPACITADOS;0
201604;01/04/2016;ESCUELAS PRIVADAS;0
201604;01/04/2016;ESCUELAS PUBLICAS;0
201604;01/04/2016;EXTRANJEROS;0
201604;01/04/2016;GUIA ACOMPAÑANTE;0
201604;01/04/2016;INVITACION;0
201604;01/04/2016;MENORES;0
201604;01/04/2016;JUBILADOS;1
201604;01/04/2016;UNIV. RESIDENTES;27
201604;01/04/2016;GENERAL;310
201604;01/04/2016;RESIDENTES;416
201604;02/04/2016;DISC. ACOMPAÑANTE;0
201604;02/04/2016;DISCAPACITADOS;0
201604;02/04/2016;ESCUELAS PRIVADAS;0
201604;02/04/2016;ESCUELAS PUBLICAS;0
201604;02/04/2016;EXTRANJEROS;0
201604;02/04/2016;GUIA ACOMPAÑANTE;0
201604;02/04/2016;INVITACION;0
201604;02/04/2016;MENORES;0
201604;02/04/2016;UNIV. RESIDENTES;0
201604;02/04/2016;JUBILADOS;2
201604;02/04/2016;GENERAL;372
201604;02/04/2016;RESIDENTES;580
201604;03/04/2016;DISC. ACOMPAÑANTE;0
201604;03/04/2016;DISCAPACITADOS;0
201604;03/04/2016;ESCUELAS PRIVADAS;0
201604;03/04/2016;ESCUELAS PUBLICAS;0
201604;03/04/2016;EXTRANJEROS;0
201604;03/04/2016;GUIA ACOMPAÑANTE;0
201604;03/04/2016;INVITACION;0
201604;03/04/2016;JUBILADOS;0
201604;03/04/2016;MENORES;0
201604;03/04/2016;UNIV. RESIDENTES;0
201604;03/04/2016;GENERAL;134
201604;03/04/2016;RESIDENTES;577
201604;04/04/2016;DISC. ACOMPAÑANTE;0
201604;04/04/2016;DISCAPACITADOS;0
201604;04/04/2016;ESCUELAS PUBLICAS;0
201604;04/04/2016;EXTRANJEROS;0
201604;04/04/2016;GUIA ACOMPAÑANTE;0
201604;04/04/2016;INVITACION;0
201604;04/04/2016;MENORES;0
201604;04/04/2016;UNIV. RESIDENTES;40
201604;04/04/2016;JUBILADOS;55
201604;04/04/2016;ESCUELAS PRIVADAS;111
201604;04/04/2016;RESIDENTES;237
201604;04/04/2016;GENERAL;414
201604;05/04/2016;DISC. ACOMPAÑANTE;0
201604;05/04/2016;DISCAPACITADOS;0
201604;05/04/2016;ESCUELAS PUBLICAS;0
201604;05/04/2016;EXTRANJEROS;0
201604;05/04/2016;GUIA ACOMPAÑANTE;0
201604;05/04/2016;INVITACION;0
201604;05/04/2016;MENORES;0
201604;05/04/2016;UNIV. RESIDENTES;0
201604;05/04/2016;JUBILADOS;1
201604;05/04/2016;ESCUELAS PRIVADAS;101
201604;05/04/2016;RESIDENTES;173
201604;05/04/2016;GENERAL;310
201604;06/04/2016;DISC. ACOMPAÑANTE;0
201604;06/04/2016;DISCAPACITADOS;0
201604;06/04/2016;ESCUELAS PRIVADAS;0
201604;06/04/2016;ESCUELAS PUBLICAS;0
201604;06/04/2016;EXTRANJEROS;0
201604;06/04/2016;GUIA ACOMPAÑANTE;0
201604;06/04/2016;INVITACION;0
201604;06/04/2016;JUBILADOS;0
201604;06/04/2016;MENORES;0
201604;06/04/2016;UNIV. RESIDENTES;0
201604;06/04/2016;RESIDENTES;132
201604;06/04/2016;GENERAL;275
201604;07/04/2016;DISC. ACOMPAÑANTE;0
201604;07/04/2016;DISCAPACITADOS;0
201604;07/04/2016;ESCUELAS PUBLICAS;0
201604;07/04/2016;EXTRANJEROS;0
201604;07/04/2016;GUIA ACOMPAÑANTE;0
201604;07/04/2016;INVITACION;0
201604;07/04/2016;MENORES;0
201604;07/04/2016;UNIV. RESIDENTES;0
201604;07/04/2016;JUBILADOS;32
201604;07/04/2016;RESIDENTES;188
201604;07/04/2016;GENERAL;278
201604;07/04/2016;ESCUELAS PRIVADAS;301
201604;08/04/2016;DISC. ACOMPAÑANTE;0
201604;08/04/2016;DISCAPACITADOS;0
201604;08/04/2016;ESCUELAS PUBLICAS;0
201604;08/04/2016;EXTRANJEROS;0
201604;08/04/2016;GUIA ACOMPAÑANTE;0
201604;08/04/2016;INVITACION;0
201604;08/04/2016;JUBILADOS;0
201604;08/04/2016;MENORES;0
201604;08/04/2016;UNIV. RESIDENTES;0
201604;08/04/2016;ESCUELAS PRIVADAS;95
201604;08/04/2016;RESIDENTES;196
201604;08/04/2016;GENERAL;384
201604;09/04/2016;DISC. ACOMPAÑANTE;0
201604;09/04/2016;DISCAPACITADOS;0
201604;09/04/2016;ESCUELAS PRIVADAS;0
201604;09/04/2016;ESCUELAS PUBLICAS;0
201604;09/04/2016;EXTRANJEROS;0
201604;09/04/2016;GUIA ACOMPAÑANTE;0
201604;09/04/2016;INVITACION;0
201604;09/04/2016;JUBILADOS;0
201604;09/04/2016;MENORES;0
201604;09/04/2016;UNIV. RESIDENTES;0
201604;09/04/2016;GENERAL;414
201604;09/04/2016;RESIDENTES;474
201604;10/04/2016;DISC. ACOMPAÑANTE;0
201604;10/04/2016;DISCAPACITADOS;0
201604;10/04/2016;ESCUELAS PRIVADAS;0
201604;10/04/2016;ESCUELAS PUBLICAS;0
201604;10/04/2016;EXTRANJEROS;0
201604;10/04/2016;GUIA ACOMPAÑANTE;0
201604;10/04/2016;INVITACION;0
201604;10/04/2016;JUBILADOS;0
201604;10/04/2016;MENORES;0
201604;10/04/2016;UNIV. RESIDENTES;0
201604;10/04/2016;GENERAL;116
201604;10/04/2016;RESIDENTES;323
201604;11/04/2016;DISC. ACOMPAÑANTE;0
201604;11/04/2016;DISCAPACITADOS;0
201604;11/04/2016;ESCUELAS PUBLICAS;0
201604;11/04/2016;EXTRANJEROS;0
