PERIODO;ORIGENFECHA;ORIGENESTACIONID;ORIGENNOMBRE;DESTINOFECHA;DESTINOESTACIONID;DESTINONOMBRE;TIEMPOUSO
2010;21/12/2010 15:44;5;ADUANA;21/12/2010 17:22;5;ADUANA;98
2010;21/12/2010 15:43;5;ADUANA;21/12/2010 17:11;5;ADUANA;88
2010;21/12/2010 15:40;6;DERECHO;21/12/2010 15:56;3;RETIRO;15
2010;21/12/2010 15:31;5;ADUANA;21/12/2010 16:36;5;ADUANA;64
2010;21/12/2010 15:27;5;ADUANA;21/12/2010 16:26;5;ADUANA;59
2010;21/12/2010 15:22;5;ADUANA;21/12/2010 16:16;6;DERECHO;54
2010;21/12/2010 15:20;3;RETIRO;21/12/2010 17:47;5;ADUANA;147
2010;21/12/2010 15:09;7;PLAZA ROMA;21/12/2010 16:11;7;PLAZA ROMA;63
2010;21/12/2010 15:01;6;DERECHO;21/12/2010 16:47;6;DERECHO;106
2010;21/12/2010 15:01;6;DERECHO;21/12/2010 16:48;6;DERECHO;106
2010;21/12/2010 15:00;3;RETIRO;21/12/2010 16:30;3;RETIRO;90
2010;21/12/2010 14:58;5;ADUANA;21/12/2010 17:00;5;ADUANA;122
2010;21/12/2010 14:56;3;RETIRO;21/12/2010 15:10;3;RETIRO;15
2010;21/12/2010 14:44;3;RETIRO;21/12/2010 15:19;6;DERECHO;35
2010;21/12/2010 14:36;3;RETIRO;21/12/2010 14:51;5;ADUANA;15
2010;21/12/2010 14:35;5;ADUANA;21/12/2010 14:53;3;RETIRO;19
2010;21/12/2010 14:32;6;DERECHO;21/12/2010 14:40;3;RETIRO;8
2010;21/12/2010 14:31;5;ADUANA;21/12/2010 15:01;5;ADUANA;30
2010;21/12/2010 14:28;7;PLAZA ROMA;21/12/2010 14:38;5;ADUANA;10
2010;21/12/2010 14:28;6;DERECHO;21/12/2010 14:39;3;RETIRO;11
2010;21/12/2010 14:27;5;ADUANA;21/12/2010 16:01;3;RETIRO;95
2010;21/12/2010 14:26;6;DERECHO;21/12/2010 14:53;5;ADUANA;27
2010;21/12/2010 14:25;5;ADUANA;21/12/2010 14:58;5;ADUANA;33
2010;21/12/2010 14:24;6;DERECHO;21/12/2010 14:25;6;DERECHO;1
2010;21/12/2010 14:24;5;ADUANA;21/12/2010 15:42;5;ADUANA;78
2010;21/12/2010 14:16;5;ADUANA;21/12/2010 14:26;7;PLAZA ROMA;9
2010;21/12/2010 14:01;7;PLAZA ROMA;21/12/2010 14:38;7;PLAZA ROMA;37
2010;21/12/2010 13:54;7;PLAZA ROMA;21/12/2010 14:18;6;DERECHO;24
2010;21/12/2010 13:52;7;PLAZA ROMA;21/12/2010 14:06;3;RETIRO;14
2010;21/12/2010 13:51;7;PLAZA ROMA;21/12/2010 14:05;3;RETIRO;14
2010;21/12/2010 13:45;7;PLAZA ROMA;21/12/2010 14:56;7;PLAZA ROMA;71
2010;21/12/2010 13:45;3;RETIRO;21/12/2010 14:53;5;ADUANA;68
2010;21/12/2010 13:44;7;PLAZA ROMA;21/12/2010 14:13;7;PLAZA ROMA;29
2010;21/12/2010 13:36;5;ADUANA;21/12/2010 15:07;5;ADUANA;91
2010;21/12/2010 13:32;5;ADUANA;21/12/2010 14:43;3;RETIRO;71
2010;21/12/2010 13:20;5;ADUANA;21/12/2010 13:37;3;RETIRO;17
2010;21/12/2010 13:19;3;RETIRO;21/12/2010 14:09;5;ADUANA;50
2010;21/12/2010 13:17;5;ADUANA;21/12/2010 14:24;7;PLAZA ROMA;67
2010;21/12/2010 13:15;5;ADUANA;21/12/2010 14:25;7;PLAZA ROMA;70
2010;21/12/2010 13:08;5;ADUANA;21/12/2010 13:51;5;ADUANA;43
2010;21/12/2010 12:53;6;DERECHO;21/12/2010 13:14;7;PLAZA ROMA;21
2010;21/12/2010 12:53;5;ADUANA;21/12/2010 14:47;3;RETIRO;115
2010;21/12/2010 12:37;5;ADUANA;21/12/2010 13:21;5;ADUANA;44
2010;21/12/2010 12:25;6;DERECHO;21/12/2010 14:23;5;ADUANA;118
2010;21/12/2010 12:19;5;ADUANA;21/12/2010 13:16;5;ADUANA;57
2010;21/12/2010 12:11;7;PLAZA ROMA;21/12/2010 14:15;5;ADUANA;124
2010;21/12/2010 12:04;5;ADUANA;21/12/2010 13:31;5;ADUANA;87
2010;21/12/2010 11:57;5;ADUANA;21/12/2010 12:50;5;ADUANA;53
2010;21/12/2010 11:57;6;DERECHO;21/12/2010 13:56;6;DERECHO;119
2010;21/12/2010 11:54;6;DERECHO;21/12/2010 14:24;6;DERECHO;150
2010;21/12/2010 11:54;7;PLAZA ROMA;21/12/2010 13:48;3;RETIRO;114
2010;21/12/2010 11:52;7;PLAZA ROMA;21/12/2010 13:47;3;RETIRO;115
2010;21/12/2010 11:39;3;RETIRO;21/12/2010 12:35;7;PLAZA ROMA;56
2010;21/12/2010 11:38;3;RETIRO;21/12/2010 11:51;5;ADUANA;13
2010;21/12/2010 11:34;5;ADUANA;21/12/2010 11:57;5;ADUANA;23
2010;21/12/2010 11:33;5;ADUANA;21/12/2010 11:57;5;ADUANA;24
2010;21/12/2010 11:19;5;ADUANA;21/12/2010 11:40;3;RETIRO;22
2010;21/12/2010 11:12;3;RETIRO;21/12/2010 12:24;5;ADUANA;72
2010;21/12/2010 11:05;5;ADUANA;21/12/2010 12:56;5;ADUANA;111
2010;21/12/2010 10:58;5;ADUANA;21/12/2010 12:36;5;ADUANA;98
2010;21/12/2010 10:47;3;RETIRO;21/12/2010 11:02;6;DERECHO;15
2010;21/12/2010 10:46;5;ADUANA;21/12/2010 11:50;5;ADUANA;64
2010;21/12/2010 10:41;5;ADUANA;21/12/2010 11:06;6;DERECHO;25
2010;21/12/2010 10:37;3;RETIRO;21/12/2010 11:53;7;PLAZA ROMA;76
2010;21/12/2010 10:37;7;PLAZA ROMA;21/12/2010 12:23;6;DERECHO;107
2010;21/12/2010 10:34;3;RETIRO;21/12/2010 11:51;7;PLAZA ROMA;77
2010;21/12/2010 10:27;3;RETIRO;21/12/2010 10:45;5;ADUANA;18
2010;21/12/2010 10:22;3;RETIRO;21/12/2010 12:06;3;RETIRO;104
2010;21/12/2010 10:15;5;ADUANA;21/12/2010 10:41;7;PLAZA ROMA;25
2010;21/12/2010 10:12;6;DERECHO;21/12/2010 10:34;5;ADUANA;22
2010;21/12/2010 10:12;7;PLAZA ROMA;21/12/2010 11:29;7;PLAZA ROMA;77
2010;21/12/2010 10:05;3;RETIRO;21/12/2010 11:58;3;RETIRO;113
2010;21/12/2010 10:05;5;ADUANA;21/12/2010 11:56;5;ADUANA;112
2010;21/12/2010 10:00;3;RETIRO;21/12/2010 10:07;7;PLAZA ROMA;7
2010;21/12/2010 9:57;3;RETIRO;21/12/2010 10:04;7;PLAZA ROMA;6
2010;21/12/2010 9:56;6;DERECHO;21/12/2010 10:23;5;ADUANA;27
2010;21/12/2010 9:50;3;RETIRO;21/12/2010 10:10;5;ADUANA;20
2010;21/12/2010 9:47;3;RETIRO;21/12/2010 10:02;5;ADUANA;15
2010;21/12/2010 9:44;3;RETIRO;21/12/2010 9:51;7;PLAZA ROMA;7
2010;21/12/2010 9:42;3;RETIRO;21/12/2010 9:53;7;PLAZA ROMA;11
2010;21/12/2010 9:40;3;RETIRO;21/12/2010 9:56;5;ADUANA;15
2010;21/12/2010 9:24;3;RETIRO;21/12/2010 9:35;7;PLAZA ROMA;10
2010;21/12/2010 9:19;3;RETIRO;21/12/2010 11:16;3;RETIRO;117
2010;21/12/2010 9:17;3;RETIRO;21/12/2010 9:22;7;PLAZA ROMA;6
2010;21/12/2010 9:09;3;RETIRO;21/12/2010 9:58;6;DERECHO;50
2010;21/12/2010 9:09;3;RETIRO;21/12/2010 10:02;6;DERECHO;54
2010;21/12/2010 9:08;3;RETIRO;21/12/2010 9:22;5;ADUANA;14
2010;21/12/2010 9:05;7;PLAZA ROMA;21/12/2010 9:12;5;ADUANA;7
2010;21/12/2010 9:05;3;RETIRO;21/12/2010 9:18;5;ADUANA;13
2010;21/12/2010 9:05;5;ADUANA;21/12/2010 10:33;3;RETIRO;89
2010;21/12/2010 9:03;3;RETIRO;21/12/2010 9:19;5;ADUANA;16
2010;21/12/2010 9:02;3;RETIRO;21/12/2010 9:18;5;ADUANA;15
2010;21/12/2010 8:58;6;DERECHO;21/12/2010 10:24;6;DERECHO;86
2010;21/12/2010 8:56;3;RETIRO;21/12/2010 9:10;5;ADUANA;14
2010;21/12/2010 8:52;3;RETIRO;21/12/2010 9:07;5;ADUANA;15
2010;21/12/2010 8:49;3;RETIRO;21/12/2010 9:04;5;ADUANA;15
2010;21/12/2010 8:45;3;RETIRO;21/12/2010 8:56;7;PLAZA ROMA;11
2010;21/12/2010 8:40;3;RETIRO;21/12/2010 9:55;6;DERECHO;75
2010;21/12/2010 8:28;3;RETIRO;21/12/2010 8:44;5;ADUANA;16
2010;21/12/2010 8:28;7;PLAZA ROMA;21/12/2010 9:21;6;DERECHO;53
2010;21/12/2010 8:26;6;DERECHO;21/12/2010 8:58;7;PLAZA ROMA;32
2010;21/12/2010 8:26;3;RETIRO;21/12/2010 8:48;7;PLAZA ROMA;22
2010;21/12/2010 8:22;6;DERECHO;21/12/2010 8:25;6;DERECHO;3
2010;20/12/2010 19:48;6;DERECHO;20/12/2010 19:55;3;RETIRO;7
2010;20/12/2010 19:45;7;PLAZA ROMA;20/12/2010 19:46;6;DERECHO;1
2010;20/12/2010 19:32;5;ADUANA;20/12/2010 19:51;3;RETIRO;18
2010;20/12/2010 19:30;5;ADUANA;20/12/2010 19:52;3;RETIRO;22
2010;20/12/2010 19:26;5;ADUANA;20/12/2010 19:52;6;DERECHO;25
2010;20/12/2010 19:26;7;PLAZA ROMA;20/12/2010 19:34;3;RETIRO;8
2010;20/12/2010 19:18;5;ADUANA;20/12/2010 19:35;3;RETIRO;16
2010;20/12/2010 19:16;7;PLAZA ROMA;20/12/2010 19:42;6;DERECHO;27
2010;20/12/2010 19:08;6;DERECHO;20/12/2010 19:36;6;DERECHO;28
2010;20/12/2010 19:08;7;PLAZA ROMA;20/12/2010 19:26;6;DERECHO;18
2010;20/12/2010 19:05;7;PLAZA ROMA;20/12/2010 19:11;3;RETIRO;6
2010;20/12/2010 19:05;5;ADUANA;20/12/2010 19:18;7;PLAZA ROMA;13
2010;20/12/2010 19:03;6;DERECHO;20/12/2010 19:16;3;RETIRO;13
2010;20/12/2010 19:01;5;ADUANA;20/12/2010 19:25;5;ADUANA;24
2010;20/12/2010 18:56;7;PLAZA ROMA;20/12/2010 19:13;3;RETIRO;17
2010;20/12/2010 18:52;6;DERECHO;20/12/2010 19:29;5;ADUANA;36
2010;20/12/2010 18:52;5;ADUANA;20/12/2010 19:12;3;RETIRO;20
2010;20/12/2010 18:49;7;PLAZA ROMA;20/12/2010 19:07;6;DERECHO;18
2010;20/12/2010 18:47;7;PLAZA ROMA;20/12/2010 18:58;3;RETIRO;12
2010;20/12/2010 18:46;6;DERECHO;20/12/2010 19:39;6;DERECHO;53
2010;20/12/2010 18:45;6;DERECHO;20/12/2010 19:39;6;DERECHO;54
2010;20/12/2010 18:43;3;RETIRO;20/12/2010 19:04;5;ADUANA;20
2010;20/12/2010 18:36;3;RETIRO;20/12/2010 19:29;5;ADUANA;53
2010;20/12/2010 18:36;7;PLAZA ROMA;20/12/2010 18:49;3;RETIRO;13
2010;20/12/2010 18:33;7;PLAZA ROMA;20/12/2010 18:48;6;DERECHO;15
2010;20/12/2010 18:28;7;PLAZA ROMA;20/12/2010 18:51;6;DERECHO;23
2010;20/12/2010 18:25;3;RETIRO;20/12/2010 18:34;6;DERECHO;9
2010;20/12/2010 18:20;3;RETIRO;20/12/2010 18:28;7;PLAZA ROMA;9
2010;20/12/2010 18:17;7;PLAZA ROMA;20/12/2010 18:17;3;RETIRO;0
2010;20/12/2010 18:17;5;ADUANA;20/12/2010 19:04;5;ADUANA;48
2010;20/12/2010 18:14;3;RETIRO;20/12/2010 18:21;6;DERECHO;7
2010;20/12/2010 18:11;5;ADUANA;20/12/2010 18:24;3;RETIRO;14
2010;20/12/2010 18:10;7;PLAZA ROMA;20/12/2010 18:20;3;RETIRO;10
2010;20/12/2010 18:09;3;RETIRO;20/12/2010 18:17;6;DERECHO;8
2010;20/12/2010 18:09;7;PLAZA ROMA;20/12/2010 18:50;3;RETIRO;41
2010;20/12/2010 18:09;6;DERECHO;20/12/2010 18:21;3;RETIRO;13
2010;20/12/2010 18:06;5;ADUANA;20/12/2010 18:17;3;RETIRO;12
2010;20/12/2010 18:06;5;ADUANA;20/12/2010 18:26;6;DERECHO;20
2010;20/12/2010 18:05;7;PLAZA ROMA;20/12/2010 18:15;3;RETIRO;10
2010;20/12/2010 18:05;7;PLAZA ROMA;20/12/2010 18:16;3;RETIRO;11
2010;20/12/2010 18:04;5;ADUANA;20/12/2010 18:21;3;RETIRO;17
2010;20/12/2010 17:59;7;PLAZA ROMA;20/12/2010 18:25;6;DERECHO;26
2010;20/12/2010 17:53;7;PLAZA ROMA;20/12/2010 18:06;6;DERECHO;13
2010;20/12/2010 17:52;7;PLAZA ROMA;20/12/2010 18:06;6;DERECHO;13
2010;20/12/2010 17:51;7;PLAZA ROMA;20/12/2010 18:02;3;RETIRO;11
2010;20/12/2010 17:50;7;PLAZA ROMA;20/12/2010 18:20;6;DERECHO;30
2010;20/12/2010 17:49;5;ADUANA;20/12/2010 19:15;3;RETIRO;86
2010;20/12/2010 17:48;5;ADUANA;20/12/2010 19:15;3;RETIRO;88
2010;20/12/2010 17:45;3;RETIRO;20/12/2010 18:51;5;ADUANA;67
2010;20/12/2010 17:43;7;PLAZA ROMA;20/12/2010 17:53;3;RETIRO;10
2010;20/12/2010 17:42;5;ADUANA;20/12/2010 17:57;3;RETIRO;16
2010;20/12/2010 17:36;5;ADUANA;20/12/2010 17:53;3;RETIRO;18
2010;20/12/2010 17:26;7;PLAZA ROMA;20/12/2010 17:43;3;RETIRO;17
2010;20/12/2010 17:25;7;PLAZA ROMA;20/12/2010 17:34;3;RETIRO;9
2010;20/12/2010 17:23;3;RETIRO;20/12/2010 18:58;6;DERECHO;95
2010;20/12/2010 17:21;7;PLAZA ROMA;20/12/2010 17:31;3;RETIRO;10
2010;20/12/2010 17:20;5;ADUANA;20/12/2010 17:38;3;RETIRO;18
2010;20/12/2010 17:18;6;DERECHO;20/12/2010 18:10;6;DERECHO;51
2010;20/12/2010 17:14;5;ADUANA;20/12/2010 17:46;6;DERECHO;33
2010;20/12/2010 17:13;7;PLAZA ROMA;20/12/2010 17:28;3;RETIRO;15
2010;20/12/2010 17:10;3;RETIRO;20/12/2010 17:48;3;RETIRO;39
2010;20/12/2010 17:08;5;ADUANA;20/12/2010 17:24;3;RETIRO;16
2010;20/12/2010 17:06;7;PLAZA ROMA;20/12/2010 17:24;6;DERECHO;18
2010;20/12/2010 16:54;5;ADUANA;20/12/2010 17:14;3;RETIRO;20
2010;20/12/2010 16:53;7;PLAZA ROMA;20/12/2010 17:05;3;RETIRO;12
2010;20/12/2010 16:52;5;ADUANA;20/12/2010 17:07;3;RETIRO;15
2010;20/12/2010 16:20;3;RETIRO;20/12/2010 17:17;5;ADUANA;56
2010;20/12/2010 16:10;5;ADUANA;20/12/2010 16:26;3;RETIRO;15
2010;20/12/2010 15:51;3;RETIRO;20/12/2010 16:11;6;DERECHO;20
2010;20/12/2010 15:46;5;ADUANA;20/12/2010 16:15;5;ADUANA;29
2010;20/12/2010 15:31;6;DERECHO;20/12/2010 16:15;6;DERECHO;44
2010;20/12/2010 15:30;5;ADUANA;20/12/2010 16:11;6;DERECHO;41
2010;20/12/2010 15:17;5;ADUANA;20/12/2010 16:15;5;ADUANA;58
2010;20/12/2010 15:07;7;PLAZA ROMA;20/12/2010 15:50;7;PLAZA ROMA;43
2010;20/12/2010 15:02;3;RETIRO;20/12/2010 16:12;3;RETIRO;71
2010;20/12/2010 14:58;5;ADUANA;20/12/2010 15:22;6;DERECHO;24
2010;20/12/2010 14:57;6;DERECHO;20/12/2010 15:56;6;DERECHO;58
2010;20/12/2010 14:53;3;RETIRO;20/12/2010 15:03;7;PLAZA ROMA;10
2010;20/12/2010 14:52;3;RETIRO;20/12/2010 15:09;5;ADUANA;17
2010;20/12/2010 14:45;5;ADUANA;20/12/2010 15:21;6;DERECHO;36
2010;20/12/2010 14:40;5;ADUANA;20/12/2010 16:13;3;RETIRO;94
2010;20/12/2010 14:37;5;ADUANA;20/12/2010 15:27;5;ADUANA;50
2010;20/12/2010 14:35;7;PLAZA ROMA;20/12/2010 15:02;6;DERECHO;27
2010;20/12/2010 14:35;5;ADUANA;20/12/2010 15:09;5;ADUANA;35
2010;20/12/2010 14:33;6;DERECHO;20/12/2010 15:24;3;RETIRO;51
2010;20/12/2010 14:28;5;ADUANA;20/12/2010 16:16;5;ADUANA;108
2010;20/12/2010 14:25;5;ADUANA;20/12/2010 15:26;5;ADUANA;61
2010;20/12/2010 14:23;3;RETIRO;20/12/2010 15:18;6;DERECHO;55
2010;20/12/2010 14:22;6;DERECHO;20/12/2010 14:49;5;ADUANA;26
2010;20/12/2010 14:17;7;PLAZA ROMA;20/12/2010 14:26;5;ADUANA;9
2010;20/12/2010 14:13;7;PLAZA ROMA;20/12/2010 15:08;7;PLAZA ROMA;55
2010;20/12/2010 14:08;7;PLAZA ROMA;20/12/2010 14:19;5;ADUANA;11
2010;20/12/2010 14:07;7;PLAZA ROMA;20/12/2010 14:20;5;ADUANA;13
2010;20/12/2010 14:06;5;ADUANA;20/12/2010 14:28;3;RETIRO;22
2010;20/12/2010 14:05;3;RETIRO;20/12/2010 14:13;6;DERECHO;8
2010;20/12/2010 14:03;7;PLAZA ROMA;20/12/2010 14:13;3;RETIRO;10
2010;20/12/2010 13:58;5;ADUANA;20/12/2010 14:23;3;RETIRO;25
2010;20/12/2010 13:57;5;ADUANA;20/12/2010 14:18;6;DERECHO;21
2010;20/12/2010 13:49;7;PLAZA ROMA;20/12/2010 15:05;7;PLAZA ROMA;76
2010;20/12/2010 13:46;7;PLAZA ROMA;20/12/2010 15:04;7;PLAZA ROMA;79
2010;20/12/2010 13:45;7;PLAZA ROMA;20/12/2010 13:47;7;PLAZA ROMA;2
2010;20/12/2010 13:36;3;RETIRO;20/12/2010 14:33;3;RETIRO;57
2010;20/12/2010 13:31;5;ADUANA;20/12/2010 13:45;3;RETIRO;15
2010;20/12/2010 13:28;7;PLAZA ROMA;20/12/2010 15:57;7;PLAZA ROMA;149
2010;20/12/2010 13:21;7;PLAZA ROMA;20/12/2010 14:40;3;RETIRO;79
2010;20/12/2010 13:15;5;ADUANA;20/12/2010 14:09;5;ADUANA;53
2010;20/12/2010 13:15;5;ADUANA;20/12/2010 14:08;5;ADUANA;53
2010;20/12/2010 13:12;6;DERECHO;20/12/2010 13:27;7;PLAZA ROMA;15
2010;20/12/2010 13:12;5;ADUANA;20/12/2010 13:56;7;PLAZA ROMA;44
2010;20/12/2010 13:11;5;ADUANA;20/12/2010 13:57;7;PLAZA ROMA;45
2010;20/12/2010 13:08;5;ADUANA;20/12/2010 14:09;6;DERECHO;61
2010;20/12/2010 13:07;5;ADUANA;20/12/2010 14:08;6;DERECHO;62
2010;20/12/2010 12:52;5;ADUANA;20/12/2010 14:10;5;ADUANA;78
2010;20/12/2010 12:51;3;RETIRO;20/12/2010 15:39;3;RETIRO;168
2010;20/12/2010 12:49;5;ADUANA;20/12/2010 13:47;5;ADUANA;59
2010;20/12/2010 12:36;7;PLAZA ROMA;20/12/2010 13:12;7;PLAZA ROMA;36
2010;20/12/2010 12:34;5;ADUANA;20/12/2010 13:06;5;ADUANA;31
2010;20/12/2010 12:33;5;ADUANA;20/12/2010 13:07;5;ADUANA;35
2010;20/12/2010 12:33;6;DERECHO;20/12/2010 13:15;3;RETIRO;43
2010;20/12/2010 12:31;6;DERECHO;20/12/2010 12:32;6;DERECHO;1
2010;20/12/2010 12:23;5;ADUANA;20/12/2010 13:12;3;RETIRO;49
2010;20/12/2010 12:16;3;RETIRO;20/12/2010 13:13;5;ADUANA;57
2010;20/12/2010 11:56;5;ADUANA;20/12/2010 12:50;5;ADUANA;54
2010;20/12/2010 11:48;5;ADUANA;20/12/2010 13:32;5;ADUANA;105
2010;20/12/2010 11:47;7;PLAZA ROMA;20/12/2010 13:02;7;PLAZA ROMA;75
2010;20/12/2010 11:35;3;RETIRO;20/12/2010 12:48;6;DERECHO;74
2010;20/12/2010 11:32;5;ADUANA;20/12/2010 12:46;7;PLAZA ROMA;74
2010;20/12/2010 11:15;5;ADUANA;20/12/2010 12:50;3;RETIRO;95
2010;20/12/2010 11:01;7;PLAZA ROMA;20/12/2010 13:04;7;PLAZA ROMA;122
2010;20/12/2010 11:01;5;ADUANA;20/12/2010 12:15;3;RETIRO;74
2010;20/12/2010 10:53;5;ADUANA;20/12/2010 11:30;5;ADUANA;37
2010;20/12/2010 10:52;7;PLAZA ROMA;20/12/2010 11:54;7;PLAZA ROMA;63
2010;20/12/2010 10:31;5;ADUANA;20/12/2010 10:53;6;DERECHO;22
2010;20/12/2010 10:28;3;RETIRO;20/12/2010 11:05;6;DERECHO;38
2010;20/12/2010 10:27;5;ADUANA;20/12/2010 11:52;5;ADUANA;85
2010;20/12/2010 10:02;3;RETIRO;20/12/2010 10:19;5;ADUANA;17
2010;20/12/2010 10:00;3;RETIRO;20/12/2010 10:17;5;ADUANA;17
2010;20/12/2010 9:56;3;RETIRO;20/12/2010 10:08;7;PLAZA ROMA;12
2010;20/12/2010 9:56;3;RETIRO;20/12/2010 10:13;7;PLAZA ROMA;17
2010;20/12/2010 9:50;6;DERECHO;20/12/2010 10:16;5;ADUANA;26
2010;20/12/2010 9:49;3;RETIRO;20/12/2010 11:29;5;ADUANA;100
2010;20/12/2010 9:39;7;PLAZA ROMA;20/12/2010 9:51;3;RETIRO;12
2010;20/12/2010 9:38;3;RETIRO;20/12/2010 9:48;7;PLAZA ROMA;10
2010;20/12/2010 9:33;3;RETIRO;20/12/2010 9:49;5;ADUANA;17
2010;20/12/2010 9:32;6;DERECHO;20/12/2010 9:56;5;ADUANA;23
2010;20/12/2010 9:32;3;RETIRO;20/12/2010 9:49;5;ADUANA;16
2010;20/12/2010 9:32;3;RETIRO;20/12/2010 9:44;5;ADUANA;13
2010;20/12/2010 9:31;3;RETIRO;20/12/2010 9:48;5;ADUANA;17
2010;20/12/2010 9:28;6;DERECHO;20/12/2010 9:32;6;DERECHO;4
2010;20/12/2010 9:27;3;RETIRO;20/12/2010 9:43;5;ADUANA;16
2010;20/12/2010 9:26;6;DERECHO;20/12/2010 9:53;6;DERECHO;27
2010;20/12/2010 9:22;3;RETIRO;20/12/2010 9:38;5;ADUANA;16
2010;20/12/2010 9:21;3;RETIRO;20/12/2010 9:27;7;PLAZA ROMA;6
2010;20/12/2010 9:14;6;DERECHO;20/12/2010 10:08;6;DERECHO;54
2010;20/12/2010 9:03;3;RETIRO;20/12/2010 9:10;7;PLAZA ROMA;6
2010;20/12/2010 9:01;3;RETIRO;20/12/2010 9:14;5;ADUANA;13
2010;20/12/2010 9:00;3;RETIRO;20/12/2010 9:28;7;PLAZA ROMA;28
2010;20/12/2010 8:57;3;RETIRO;20/12/2010 9:14;5;ADUANA;17
2010;20/12/2010 8:55;3;RETIRO;20/12/2010 9:12;7;PLAZA ROMA;16
2010;20/12/2010 8:38;3;RETIRO;20/12/2010 8:44;7;PLAZA ROMA;7
2010;20/12/2010 8:30;3;RETIRO;20/12/2010 8:46;7;PLAZA ROMA;16
2010;20/12/2010 8:28;3;RETIRO;20/12/2010 8:46;5;ADUANA;17
2010;20/12/2010 8:28;3;RETIRO;20/12/2010 8:53;5;ADUANA;25
2010;20/12/2010 8:27;3;RETIRO;20/12/2010 8:39;7;PLAZA ROMA;12
2010;20/12/2010 8:25;3;RETIRO;20/12/2010 8:26;3;RETIRO;1
2010;20/12/2010 8:18;7;PLAZA ROMA;20/12/2010 8:19;7;PLAZA ROMA;1
2010;20/12/2010 8:04;3;RETIRO;20/12/2010 8:29;7;PLAZA ROMA;25
2010;20/12/2010 7:33;3;RETIRO;20/12/2010 8:55;6;DERECHO;82
2010;18/12/2010 14:46;5;ADUANA;18/12/2010 15:02;3;RETIRO;16
2010;18/12/2010 13:50;3;RETIRO;18/12/2010 14:44;6;DERECHO;54
2010;18/12/2010 13:39;3;RETIRO;18/12/2010 13:54;6;DERECHO;15
2010;18/12/2010 13:32;6;DERECHO;18/12/2010 14:28;6;DERECHO;56
2010;18/12/2010 13:31;6;DERECHO;18/12/2010 14:27;6;DERECHO;56
2010;18/12/2010 13:20;6;DERECHO;18/12/2010 14:31;6;DERECHO;70
2010;18/12/2010 13:20;6;DERECHO;18/12/2010 14:30;6;DERECHO;71
2010;18/12/2010 13:08;6;DERECHO;18/12/2010 14:29;6;DERECHO;81
2010;18/12/2010 13:05;6;DERECHO;18/12/2010 14:29;6;DERECHO;84
2010;18/12/2010 12:35;5;ADUANA;18/12/2010 13:44;5;ADUANA;69
2010;18/12/2010 12:26;5;ADUANA;18/12/2010 14:16;5;ADUANA;110
2010;18/12/2010 11:46;3;RETIRO;18/12/2010 12:13;3;RETIRO;26
2010;18/12/2010 11:46;5;ADUANA;18/12/2010 12:08;3;RETIRO;22
2010;18/12/2010 11:46;5;ADUANA;18/12/2010 12:09;3;RETIRO;24
2010;18/12/2010 11:31;6;DERECHO;18/12/2010 12:18;6;DERECHO;47
2010;18/12/2010 11:27;3;RETIRO;18/12/2010 11:41;6;DERECHO;14
2010;18/12/2010 11:24;3;RETIRO;18/12/2010 12:37;3;RETIRO;73
2010;18/12/2010 11:07;5;ADUANA;18/12/2010 12:20;5;ADUANA;73
2010;18/12/2010 10:50;6;DERECHO;18/12/2010 11:22;6;DERECHO;32
2010;18/12/2010 10:46;3;RETIRO;18/12/2010 12:47;5;ADUANA;121
2010;18/12/2010 10:37;6;DERECHO;18/12/2010 12:05;6;DERECHO;87
2010;18/12/2010 10:35;6;DERECHO;18/12/2010 10:36;6;DERECHO;1
2010;18/12/2010 10:19;6;DERECHO;18/12/2010 11:08;5;ADUANA;50
2010;18/12/2010 10:18;6;DERECHO;18/12/2010 11:09;5;ADUANA;51
2010;18/12/2010 10:16;6;DERECHO;18/12/2010 12:20;6;DERECHO;125
2010;18/12/2010 9:35;3;RETIRO;18/12/2010 11:44;5;ADUANA;129
2010;18/12/2010 9:32;7;PLAZA ROMA;18/12/2010 11:09;7;PLAZA ROMA;97
2010;18/12/2010 9:11;3;RETIRO;18/12/2010 9:53;6;DERECHO;42
2010;18/12/2010 9:09;7;PLAZA ROMA;18/12/2010 9:14;3;RETIRO;5
2010;17/12/2010 20:53;3;RETIRO;17/12/2010 21:13;7;PLAZA ROMA;20
2010;17/12/2010 20:53;3;RETIRO;17/12/2010 21:14;7;PLAZA ROMA;21
2010;17/12/2010 20:51;3;RETIRO;17/12/2010 21:13;7;PLAZA ROMA;21
2010;17/12/2010 20:11;3;RETIRO;17/12/2010 20:21;7;PLAZA ROMA;10
2010;17/12/2010 20:10;3;RETIRO;17/12/2010 20:22;7;PLAZA ROMA;12
2010;17/12/2010 19:41;6;DERECHO;17/12/2010 19:49;3;RETIRO;8
2010;17/12/2010 19:38;3;RETIRO;17/12/2010 19:47;7;PLAZA ROMA;9
2010;17/12/2010 19:36;3;RETIRO;17/12/2010 19:48;7;PLAZA ROMA;12
2010;17/12/2010 19:24;3;RETIRO;17/12/2010 19:31;3;RETIRO;7
2010;17/12/2010 19:21;5;ADUANA;17/12/2010 19:49;6;DERECHO;28
2010;17/12/2010 19:17;5;ADUANA;17/12/2010 19:50;7;PLAZA ROMA;34
2010;17/12/2010 19:14;5;ADUANA;17/12/2010 19:39;6;DERECHO;25
