WKT	ID	LINEA	RAMAL	SENTIDO	TIPO_SERVICIO
LINESTRING (-58.392952033089756 -34.645505036176466,-58.389731395060778 -34.644183039390001,-58.389569642979353 -34.644109592335887,-58.389567013402058 -34.644052991339464,-58.389648975127244 -34.64303403890824,-58.389653027857186 -34.642927020015875,-58.38966102545389 -34.642835962013301,-58.389743968350835 -34.64182404247412,-58.38976399628757 -34.641556996983489,-58.389838024996848 -34.640652994808889,-58.389881501735559 -34.640205475766969,-58.38950867404828 -34.640053416824735,-58.38902701310942 -34.639830655015388,-58.388611043220465 -34.639520463672952,-58.38857188248457 -34.639480861162681,-58.38811502642492 -34.639001063173055,-58.387900962225473 -34.63880289488764,-58.387431238411274 -34.638301040695488,-58.386884993524916 -34.637717585220607,-58.386523101502519 -34.637178962271271,-58.386472991242577 -34.637102011336808,-58.38625243002155 -34.636776174409249,-58.385610598729983 -34.635921165551757,-58.383735049292817 -34.633422701855451,-58.383693203053717 -34.63334534829706	8018	59	C	ida	COMUN BASICO
LINESTRING (-58.475533100000099 -34.536930299999845,-58.47574310000023 -34.536818899999787,-58.475803800000399 -34.536825299999734,-58.476553500000307 -34.537091499999754,-58.4767405 -34.537159599999974,-58.4764909777277 -34.537637026185585,-58.476489989419392 -34.53763801808757,-58.476283699999961 -34.538058600000035,-58.476030099999953 -34.538619500000038,-58.475556099999984 -34.539399400000015,-58.4750091 -34.5400445,-58.474761800000067 -34.540293599999934,-58.474358513324589 -34.540755748018718,-58.47384004374036 -34.541442975648032,-58.473779036031047 -34.541524037470943,-58.473741030683307 -34.541582015532398,-58.473272014641253 -34.542222031881408,-58.473214959410797 -34.54229903574879,-58.473168955108186 -34.542356022523798,-58.472723021087099 -34.542954018892061,-58.47267000837725 -34.543026964843072,-58.472627958047298 -34.543089000194854,-58.472146974330578 -34.543743980042407,-58.472093960627518 -34.543817015896728,-58.472047955169323 -34.543877969392987,-58.471579003159206	8019	59	C	vuelta	COMUN BASICO
LINESTRING (-58.392952033089756 -34.645505036176466,-58.389731395060778 -34.644183039390001,-58.389569642979353 -34.644109592335887,-58.389567013402058 -34.644052991339464,-58.389648975127244 -34.64303403890824,-58.389653027857186 -34.642927020015875,-58.38966102545389 -34.642835962013301,-58.389743968350835 -34.64182404247412,-58.38976399628757 -34.641556996983489,-58.389838024996848 -34.640652994808889,-58.389881501735559 -34.640205475766969,-58.38950867404828 -34.640053416824735,-58.38902701310942 -34.639830655015388,-58.388611043220465 -34.639520463672952,-58.38857188248457 -34.639480861162681,-58.38811502642492 -34.639001063173055,-58.387900962225473 -34.63880289488764,-58.387431238411274 -34.638301040695488,-58.386884993524916 -34.637717585220607,-58.386523101502519 -34.637178962271271,-58.386472991242577 -34.637102011336808,-58.38625243002155 -34.636776174409249,-58.385610598729983 -34.635921165551757,-58.383735049292817 -34.633422701855451,-58.383693203053717 -34.63334534829706	8020	59	A	ida	COMUN BASICO
LINESTRING (-58.392952033089756 -34.645505036176466,-58.389731395060778 -34.644183039390001,-58.389569642979353 -34.644109592335887,-58.389567013402058 -34.644052991339464,-58.389648975127244 -34.64303403890824,-58.389653027857186 -34.642927020015875,-58.38966102545389 -34.642835962013301,-58.389743968350835 -34.64182404247412,-58.38976399628757 -34.641556996983489,-58.389838024996848 -34.640652994808889,-58.389881501735559 -34.640205475766969,-58.38950867404828 -34.640053416824735,-58.38902701310942 -34.639830655015388,-58.388611043220465 -34.639520463672952,-58.38857188248457 -34.639480861162681,-58.38811502642492 -34.639001063173055,-58.387900962225473 -34.63880289488764,-58.387431238411274 -34.638301040695488,-58.386884993524916 -34.637717585220607,-58.386523101502519 -34.637178962271271,-58.386472991242577 -34.637102011336808,-58.38625243002155 -34.636776174409249,-58.385610598729983 -34.635921165551757,-58.383735049292817 -34.633422701855451,-58.383693203053717 -34.63334534829706	8021	59	B	ida	COMUN BASICO
LINESTRING (-58.521479800000016 -34.5180839,-58.520516900000011 -34.517661800000013,-58.5210686 -34.51674160000001,-58.520591800000027 -34.516464200000023,-58.5202282 -34.516307199999986,-58.5195072 -34.5160008,-58.517342900000273 -34.515021499999946,-58.517436300000284 -34.5149261,-58.517549000000322 -34.514875299999915,-58.518164600000254 -34.514853499999901,-58.518586600000283 -34.514713399999913,-58.518867100000328 -34.514609999999898,-58.51923490000032 -34.514324799999898,-58.519520000000234 -34.5140389,-58.519626300000283 -34.513910199999977,-58.519696600000294 -34.513792199999941,-58.519781600000215 -34.513515099999829,-58.519822700000184 -34.513319199999856,-58.519824100000051 -34.5130343,-58.519633300000031 -34.5124341,-58.519385021852649 -34.512085005719577,-58.519324959520816 -34.512005960512937,-58.519287991319793 -34.511937002850615,-58.5190362 -34.511632800000015,-58.51825401062262 -34.511263958825118,-58.517255043498849 -34.51080899498676,-58.516216999523159 -34.51033699	8022	59	A	vuelta	COMUN BASICO
LINESTRING (-58.521479800000016 -34.5180839,-58.520516900000011 -34.517661800000013,-58.521068599999971 -34.516741600000046,-58.520591800000041 -34.5164642,-58.5202282 -34.516307199999986,-58.5195072 -34.5160008,-58.517342900000273 -34.515021499999946,-58.517436300000284 -34.5149261,-58.517549000000322 -34.514875299999915,-58.518164600000254 -34.514853499999901,-58.518586600000283 -34.514713399999913,-58.518867100000328 -34.514609999999898,-58.51923490000032 -34.514324799999898,-58.519520000000234 -34.5140389,-58.519626300000283 -34.513910199999977,-58.519696600000294 -34.513792199999941,-58.519781600000215 -34.513515099999829,-58.519822700000184 -34.513319199999856,-58.519824100000051 -34.5130343,-58.519633300000031 -34.5124341,-58.519385021852649 -34.512085005719577,-58.519324959520816 -34.512005960512937,-58.519287991319793 -34.511937002850615,-58.5190362 -34.511632800000015,-58.51825401062262 -34.511263958825118,-58.517255043498849 -34.51080899498676,-58.516216999523159 -34.5103369	8023	59	B	vuelta	COMUN BASICO
LINESTRING (-58.475743100000251 -34.536818899999872,-58.4767405 -34.537159599999974,-58.4764779 -34.5376784,-58.476477899999956 -34.53767840000004,-58.476283699999961 -34.538058600000035,-58.476283699999961 -34.538058600000035,-58.476030099999889 -34.53861950000006,-58.475556099999949 -34.539399400000086,-58.4750091 -34.540044499999986,-58.4747618 -34.540293600000012,-58.474356006540582 -34.54075987255203,-58.473786311236012 -34.541529751277572,-58.473236007098613 -34.542273427142277,-58.472691905207533 -34.543008648822763,-58.472093926708496 -34.54381669251255,-58.471537039808531 -34.544569305037278,-58.471012566490423 -34.545278952949005,-58.470430895342488 -34.54606600017982,-58.469939507387338 -34.54671542710841,-58.469400706611808 -34.54741049054838,-58.468844030469256 -34.548113021656029,-58.468667563832483 -34.54834697437218,-58.468553039656776 -34.54848375345054,-58.468508527994246 -34.548539603259528,-58.468189284851512 -34.548939988859246,-58.467559725858244 -34.5497266015322	8024	68	A	vuelta	COMUN BASICO
LINESTRING (-58.475743100000251 -34.536818899999872,-58.4767405 -34.537159599999974,-58.476477899999956 -34.53767840000004,-58.476283699999961 -34.538058600000035,-58.476283699999961 -34.538058600000035,-58.476030099999953 -34.538619500000017,-58.4755561 -34.539399400000086,-58.4750091 -34.540044499999986,-58.4747618 -34.540293600000012,-58.474356006540582 -34.54075987255203,-58.473786311236012 -34.541529751277572,-58.473236007098613 -34.542273427142277,-58.472691905207533 -34.543008648822763,-58.472093926708496 -34.54381669251255,-58.471537039808531 -34.544569305037278,-58.471012566490423 -34.545278952949005,-58.470430895342488 -34.54606600017982,-58.469939507387338 -34.54671542710841,-58.469400706611808 -34.54741049054838,-58.468844030469256 -34.548113021656029,-58.468667563832483 -34.54834697437218,-58.468553039656776 -34.54848375345054,-58.468508527994246 -34.548539603259528,-58.468189284851512 -34.548939988859246,-58.467559725858244 -34.549726601532228,-58.467313414168196 -34.5500	8025	68	B	vuelta	COMUN BASICO
LINESTRING (-58.408834858277366 -34.609113483140554,-58.406029464894416 -34.608840441795166,-58.406117002125448 -34.607822032729956,-58.406128969394459 -34.607681025363199,-58.405952799250372 -34.60654390923883,-58.405710428237569 -34.605576871181555,-58.405469071085449 -34.604558714207606,-58.405155652477916 -34.603337268907211,-58.404789686710046 -34.601836896865393,-58.404503070155464 -34.600880213517179,-58.404176912603809 -34.599894026072519,-58.403722683079323 -34.59846329723679,-58.403406483275702 -34.597540130697261,-58.403070281085981 -34.596573760970742,-58.401821812266704 -34.596995540594627,-58.401595197661059 -34.596339730167735,-58.401119986515269 -34.594777718147256,-58.402351043859241 -34.594454010752187,-58.403609042706847 -34.594091003417496,-58.405003442342021 -34.593412543980634,-58.405106451411044 -34.593341885638687,-58.405304204408203 -34.593206339678858,-58.406081732338087 -34.592571396214652,-58.407136619397548 -34.591673535757955,-58.407938245149182 -34.590869	8026	68	A	ida	COMUN BASICO
LINESTRING (-58.408834858277366 -34.609113483140554,-58.406029464894416 -34.608840441795166,-58.406117002125448 -34.607822032729956,-58.406128969394459 -34.607681025363199,-58.405952799250372 -34.60654390923883,-58.405710428237569 -34.605576871181555,-58.405469071085449 -34.604558714207606,-58.405155652477916 -34.603337268907211,-58.404789686710046 -34.601836896865393,-58.404503070155464 -34.600880213517179,-58.404176912603809 -34.599894026072519,-58.403722683079323 -34.59846329723679,-58.403406483275702 -34.597540130697261,-58.403070281085981 -34.596573760970742,-58.401821812266704 -34.596995540594627,-58.401595197661059 -34.596339730167735,-58.401119986515269 -34.594777718147256,-58.402351043859241 -34.594454010752187,-58.403609042706847 -34.594091003417496,-58.405003442342021 -34.593412543980634,-58.405106451411044 -34.593341885638687,-58.405304204408203 -34.593206339678858,-58.406081732338087 -34.592571396214652,-58.407136619397548 -34.591673535757955,-58.407938245149182 -34.590869	8027	68	B	ida	COMUN BASICO
LINESTRING (-58.464345004602222 -34.556404963819482,-58.465199968690179 -34.556859007569649,-58.46526899891456 -34.556892997391287,-58.465345040105269 -34.556931044333538,-58.466143028219925 -34.557351001247078,-58.46621196951871 -34.55738895768404,-58.466283966884028 -34.557427004154654,-58.467077020270374 -34.557834963466085,-58.467183983910438 -34.557893024211594,-58.467286992350857 -34.557941978602706,-58.468144954041108 -34.558392034353822,-58.4682209981613 -34.558433956480869,-58.468300996971188 -34.558472001393326,-58.469107014331435 -34.558892028620534,-58.469178025271511 -34.558926016116558,-58.469187013976175 -34.558929982787021,-58.469267014012445 -34.558971994210992,-58.470027017831228 -34.559364969063196,-58.470102973552962 -34.559403013031563,-58.470179019220318 -34.5594409667845,-58.471312973783341 -34.560035964133412,-58.471439000727436 -34.560111962107122,-58.471602963667102 -34.56022699752122,-58.471640987637009 -34.56024998616185,-58.472613965490453 -34.5607420175449	8028	169	A	ida	COMUN BASICO
LINESTRING (-58.464345004602222 -34.556404963819482,-58.464417000269847 -34.556443011397242,-58.465199968690179 -34.556859007569649,-58.46526899891456 -34.556892997391287,-58.465345040105269 -34.556931044333538,-58.466143028219925 -34.557351001247078,-58.46621196951871 -34.55738895768404,-58.466283966884028 -34.557427004154654,-58.467077020270374 -34.557834963466085,-58.467183983910438 -34.557893024211594,-58.467286992350857 -34.557941978602706,-58.468144954041108 -34.558392034353822,-58.4682209981613 -34.558433956480869,-58.468300996971188 -34.558472001393326,-58.469107014331435 -34.558892028620534,-58.469178025271511 -34.558926016116558,-58.469187013976175 -34.558929982787021,-58.469267014012445 -34.558971994210992,-58.470027017831228 -34.559364969063196,-58.470102973552962 -34.559403013031563,-58.470179019220318 -34.5594409667845,-58.471312973783341 -34.560035964133412,-58.471439000727436 -34.560111962107122,-58.471602963667102 -34.56022699752122,-58.471640987637009 -34.560249986161	8029	169	B	ida	COMUN BASICO
LINESTRING (-58.6256347 -34.563149,-58.624900500000017 -34.563704900000019,-58.624288600000028 -34.564155199999988,-58.623457800000054 -34.5647756,-58.622806500000046 -34.565262299999979,-58.6227179 -34.5655289,-58.62254620000008 -34.565953,-58.622486100000039 -34.566313399999942,-58.622487 -34.56639880000003,-58.622486 -34.567049399999988,-58.6224539 -34.567772200000014,-58.622362987312343 -34.568153039324642,-58.621995002245683 -34.568833974058101,-58.621979023929875 -34.568845986477136,-58.621419033560393 -34.569394000261894,-58.620902003052947 -34.569892997716579,-58.6203575 -34.5704111,-58.6197978 -34.5709132,-58.619253 -34.5714388,-58.6180906 -34.5706182,-58.617024699999988 -34.569632899999981,-58.61681260000006 -34.5697907,-58.616383700000036 -34.570109699999982,-58.6159556 -34.570428,-58.6156591 -34.5706487,-58.615018300000031 -34.571133100000011,-58.614239500000053 -34.571728799999974,-58.613858300000025 -34.572028,-58.613210900000048 -34.572516499999971,-58.6125436 -34.573014	8030	169	A	vuelta	COMUN BASICO
LINESTRING (-58.6256347 -34.563149,-58.624900500000017 -34.563704900000019,-58.624288600000028 -34.564155199999988,-58.623457800000054 -34.5647756,-58.622806500000046 -34.565262299999979,-58.622717899999977 -34.5655289,-58.62254620000008 -34.565953,-58.622486100000039 -34.566313399999942,-58.622487 -34.56639880000003,-58.622486 -34.567049399999988,-58.6224539 -34.567772200000014,-58.622362987312343 -34.568153039324642,-58.621995002245683 -34.568833974058101,-58.621979023929875 -34.568845986477136,-58.621419033560393 -34.569394000261894,-58.620902003052947 -34.569892997716579,-58.6203575 -34.5704111,-58.6197978 -34.5709132,-58.619253 -34.5714388,-58.6180906 -34.5706182,-58.617024699999988 -34.569632899999981,-58.61681260000006 -34.5697907,-58.616383700000036 -34.570109699999982,-58.6159556 -34.570428,-58.6156591 -34.5706487,-58.615018300000031 -34.571133100000011,-58.614239500000053 -34.571728799999974,-58.613858300000025 -34.572028,-58.613210900000048 -34.572516499999971,-58.6125436 -3	8031	169	B	vuelta	COMUN BASICO
LINESTRING (-58.5127498 -34.510634100000011,-58.511779 -34.5101923,-58.510814800000034 -34.50975360000001,-58.509857400000037 -34.509318,-58.508886499999988 -34.508876200000017,-58.507921700000018 -34.5084373,-58.506981968034395 -34.508019985778724,-58.505985800000019 -34.50755640000002,-58.505020400000021 -34.507117100000023,-58.504051900000043 -34.5066764,-58.5031516 -34.506266800000027,-58.5021574 -34.505814399999977,-58.501204399999978 -34.505380800000026,-58.500234500000026 -34.504939400000019,-58.499292200000035 -34.5045107,-58.49831260000002 -34.504064899999989,-58.497359200000012 -34.5036311,-58.496425983412699 -34.503195024678661,-58.4951231 -34.5026136,-58.494632900000013 -34.503630799999968,-58.4941527 -34.504499400000014,-58.4936547 -34.5054424,-58.493210975039183 -34.506333009779304,-58.492870035188957 -34.506957023909472,-58.492694002941903 -34.507294007168596,-58.492181959606945 -34.50825500103295,-58.492179984405226 -34.508257976894974,-58.491930961040801 -34.5087269754	8032	152	D	vuelta	EXPRESO 
LINESTRING (-58.357007085442824 -34.63832393221761,-58.357397957531411 -34.637756041988823,-58.357479010145944 -34.637620960259895,-58.357918015509981 -34.636938997981758,-58.357944977577546 -34.63688997342733,-58.357975002257895 -34.636837976175315,-58.358394038026361 -34.636146978814395,-58.358420012402249 -34.6360959697558,-58.358453009130251 -34.636040999598436,-58.358803976415004 -34.635459037662585,-58.358892955233472 -34.63531296201603,-58.358255967816064 -34.635046983429191,-58.358001038679824 -34.634948038266586,-58.357540996845508 -34.634771016555518,-58.35757498461119 -34.634714965542983,-58.357979018997852 -34.633999973527828,-58.358013007286083 -34.63394302077316,-58.358047980156037 -34.633890035949847,-58.358467034264045 -34.633171989615875,-58.358502007760876 -34.633118012881347,-58.358535995443418 -34.633060969810202,-58.358951968616118 -34.632354008914483,-58.358979033473545 -34.632292992725702,-58.35900995794173 -34.632239012393804,-58.359443251537229 -34.631447432949	8033	152	D	ida	EXPRESO 
